,Unnamed: 0,x1,x2,x3,x4,x5
28181,28181,0.5,0.5,1,1,0
2513,2513,1.0,0.25,1,0,0
17017,17017,1.0,0.5,0,0,1
26898,26898,0.5,0.0,0,1,1
16737,16737,1.0,0.0,0,0,1
23969,23969,0.5,0.25,1,1,1
14750,14750,1.0,0.25,0,0,0
7752,7752,0.5,0.0,0,0,1
4291,4291,0.5,0.5,0,1,0
1560,1560,0.0,0.25,1,1,1
17320,17320,0.0,0.0,1,0,1
18239,18239,0.5,0.75,0,0,0
18357,18357,0.0,0.5,0,0,0
6983,6983,0.5,0.5,0,0,1
13890,13890,1.0,0.0,1,1,1
18541,18541,0.0,1.0,1,0,0
24250,24250,1.0,1.0,0,0,1
20682,20682,0.0,1.0,1,0,1
10486,10486,1.0,0.25,1,0,0
28308,28308,0.5,0.0,0,0,0
14738,14738,0.5,0.0,0,1,1
27159,27159,1.0,0.25,1,1,1
18712,18712,0.0,0.5,1,1,1
611,611,0.0,0.0,0,0,1
17842,17842,1.0,0.25,0,1,0
25359,25359,0.5,0.0,1,0,0
7727,7727,1.0,0.5,0,1,0
16534,16534,0.0,0.75,1,0,1
24852,24852,0.5,0.0,0,1,1
20792,20792,0.5,0.25,1,1,1
9525,9525,0.5,1.0,1,1,0
21997,21997,0.5,1.0,0,1,1
6671,6671,0.0,0.25,1,0,0
3817,3817,0.0,0.5,0,1,1
4612,4612,1.0,0.0,0,0,1
1611,1611,0.5,0.5,1,1,0
5502,5502,1.0,1.0,1,1,0
14453,14453,0.5,0.75,0,0,0
17068,17068,1.0,0.0,1,1,0
25540,25540,0.0,0.75,1,1,1
17285,17285,0.0,0.75,1,1,0
8166,8166,1.0,1.0,1,0,1
1627,1627,0.5,0.75,1,0,1
19496,19496,1.0,0.5,0,1,1
8184,8184,0.0,0.5,1,0,1
22649,22649,0.5,0.5,0,0,0
2479,2479,1.0,1.0,1,1,1
2037,2037,0.5,0.75,0,1,1
14168,14168,0.0,1.0,0,0,1
10538,10538,0.5,0.25,1,1,1
13504,13504,0.0,0.25,1,1,0
27847,27847,0.5,0.75,1,1,1
12151,12151,1.0,0.75,0,0,0
26592,26592,0.5,0.25,1,1,0
13568,13568,0.5,0.0,0,1,1
7872,7872,0.0,1.0,1,0,0
1819,1819,0.5,1.0,1,1,1
3540,3540,0.5,0.5,1,0,1
17492,17492,0.0,0.5,0,1,1
6382,6382,0.0,1.0,0,1,1
7118,7118,0.0,0.75,0,1,1
26768,26768,1.0,0.0,0,1,0
10116,10116,1.0,0.5,1,1,1
7415,7415,0.5,0.75,0,1,0
19802,19802,1.0,1.0,0,0,1
5450,5450,0.5,0.0,1,0,0
2335,2335,0.5,0.0,1,0,0
2117,2117,0.5,1.0,0,1,0
16025,16025,0.0,0.0,1,1,0
20981,20981,1.0,0.25,0,1,0
28960,28960,0.5,1.0,1,1,0
645,645,1.0,0.0,1,1,0
4967,4967,1.0,0.75,0,0,0
20411,20411,1.0,0.0,1,1,0
24025,24025,0.5,0.5,0,0,0
2344,2344,0.5,0.0,1,0,0
5194,5194,0.0,0.5,1,1,0
27598,27598,0.0,1.0,1,1,1
12658,12658,1.0,1.0,1,0,0
13440,13440,1.0,0.25,0,1,0
15587,15587,1.0,0.0,0,0,1
26585,26585,1.0,0.25,1,0,0
96,96,0.0,0.5,1,0,1
14410,14410,0.0,0.5,0,1,1
26175,26175,0.5,0.75,1,0,0
3824,3824,0.0,0.75,0,0,0
6315,6315,1.0,0.5,1,0,0
25264,25264,1.0,0.5,1,0,1
24897,24897,1.0,1.0,1,1,0
15790,15790,0.5,0.75,1,1,0
27353,27353,1.0,1.0,0,0,1
2639,2639,0.5,0.25,1,0,1
26675,26675,0.5,1.0,1,1,1
6906,6906,0.0,0.75,0,0,0
3404,3404,1.0,0.25,1,1,0
16982,16982,0.0,0.25,1,0,0
1379,1379,0.0,1.0,1,0,1
21813,21813,0.5,1.0,1,1,0
20374,20374,0.0,1.0,0,0,0
22128,22128,0.0,0.5,0,0,0
26315,26315,0.0,0.0,1,0,0
11047,11047,0.0,0.25,1,0,0
23812,23812,1.0,0.75,0,0,0
24147,24147,1.0,1.0,0,1,1
19228,19228,1.0,0.75,1,0,0
26128,26128,1.0,1.0,0,1,0
1641,1641,1.0,0.25,0,1,1
10659,10659,1.0,0.75,1,0,1
27703,27703,0.5,0.25,1,0,1
17482,17482,0.5,0.0,0,0,1
10915,10915,0.5,0.25,0,0,0
15867,15867,1.0,0.0,0,1,1
4264,4264,0.0,0.5,0,0,0
17687,17687,0.5,0.5,1,1,0
10417,10417,0.5,1.0,0,0,0
21834,21834,0.0,0.75,0,1,0
7028,7028,1.0,0.5,0,0,0
21497,21497,1.0,1.0,1,1,1
2652,2652,0.5,0.25,1,0,0
3955,3955,1.0,0.75,1,1,1
17649,17649,0.0,0.5,0,0,1
20390,20390,0.0,0.25,0,1,0
2833,2833,0.0,0.5,1,1,1
22747,22747,0.0,0.5,1,1,1
29453,29453,0.5,0.75,1,1,0
13944,13944,0.5,0.0,1,1,1
19589,19589,0.5,1.0,0,1,1
20293,20293,1.0,0.25,1,1,0
27119,27119,0.5,0.75,1,1,0
27391,27391,0.5,0.5,1,1,0
19451,19451,1.0,0.0,0,1,0
21282,21282,0.5,0.0,1,1,1
24998,24998,1.0,0.25,1,1,1
143,143,1.0,0.75,1,1,1
25048,25048,0.5,0.25,0,0,0
5725,5725,0.0,1.0,1,0,1
16779,16779,0.0,1.0,1,0,0
21238,21238,0.5,0.75,1,1,0
26456,26456,0.0,1.0,0,0,0
28033,28033,0.5,0.75,1,0,0
5142,5142,1.0,0.5,0,0,0
15239,15239,0.5,1.0,0,1,1
29089,29089,1.0,0.0,0,1,0
21617,21617,1.0,0.5,0,1,1
176,176,0.0,0.25,1,1,1
10588,10588,0.0,0.0,0,0,0
19527,19527,0.0,0.5,1,0,0
2553,2553,1.0,0.5,1,0,0
17639,17639,0.5,1.0,1,0,0
21742,21742,0.0,1.0,1,1,0
5588,5588,1.0,0.0,1,1,1
25891,25891,0.0,0.0,1,0,0
23779,23779,0.0,1.0,0,0,0
251,251,0.0,0.75,1,1,1
426,426,1.0,0.25,0,0,1
23202,23202,0.5,1.0,0,0,0
17519,17519,0.0,0.25,0,0,0
9200,9200,0.5,0.0,1,0,1
21986,21986,0.0,0.0,0,0,1
14469,14469,1.0,1.0,0,1,1
29784,29784,0.0,0.0,1,0,1
18426,18426,0.0,0.25,0,1,1
17878,17878,0.5,0.75,1,0,0
16961,16961,0.5,0.5,1,1,1
8898,8898,1.0,0.5,0,1,1
8888,8888,1.0,0.0,1,1,1
24464,24464,0.0,0.0,1,0,1
24319,24319,0.5,1.0,0,1,1
6658,6658,0.5,0.25,1,0,0
798,798,0.5,0.25,1,1,0
657,657,1.0,0.75,0,1,1
27442,27442,0.5,0.5,0,0,0
5684,5684,1.0,0.5,1,1,1
4591,4591,1.0,0.25,0,1,1
4367,4367,0.0,0.5,1,1,0
606,606,0.0,0.25,0,1,1
11536,11536,0.5,1.0,0,1,1
2233,2233,1.0,0.25,0,0,1
25472,25472,0.0,0.5,0,1,0
12853,12853,0.0,0.25,0,1,0
23337,23337,1.0,1.0,0,1,1
2755,2755,0.5,0.0,1,1,1
17230,17230,0.5,1.0,1,0,0
186,186,0.5,1.0,0,1,1
20513,20513,1.0,0.0,1,0,0
4092,4092,0.0,0.25,0,0,1
13824,13824,1.0,1.0,0,0,0
2009,2009,0.5,0.25,1,0,1
21,21,0.0,0.0,0,1,1
23339,23339,0.5,0.75,1,1,0
27131,27131,0.5,1.0,0,0,1
24242,24242,0.5,0.75,0,1,1
29179,29179,0.0,0.25,0,1,0
2925,2925,0.0,0.0,0,1,0
18407,18407,1.0,0.0,1,1,0
22276,22276,1.0,0.5,0,0,0
5323,5323,0.5,0.0,0,1,0
1079,1079,0.5,1.0,1,1,1
21677,21677,1.0,1.0,0,0,0
5371,5371,0.0,1.0,1,0,0
15862,15862,0.0,0.0,1,0,0
27086,27086,0.0,0.0,0,1,0
21340,21340,0.5,0.0,1,1,0
19286,19286,0.0,0.5,1,1,1
15213,15213,0.5,0.5,1,1,0
925,925,0.5,0.25,1,0,1
21575,21575,0.0,1.0,0,0,0
25054,25054,0.5,0.5,0,1,1
17860,17860,0.0,0.75,1,0,1
17006,17006,0.5,1.0,1,0,0
19138,19138,0.5,0.5,1,0,0
10764,10764,0.5,0.5,0,1,1
13631,13631,0.5,0.75,1,0,1
22334,22334,1.0,0.75,1,0,0
7453,7453,0.0,1.0,1,0,1
3758,3758,0.0,1.0,1,0,0
11982,11982,1.0,1.0,1,1,1
18092,18092,0.0,0.75,0,0,0
19917,19917,1.0,1.0,1,1,0
14180,14180,0.5,1.0,0,1,0
3185,3185,0.0,0.5,1,0,1
20932,20932,0.0,0.0,1,1,1
21991,21991,1.0,0.0,1,1,0
3907,3907,1.0,0.5,1,0,0
2753,2753,0.5,0.75,1,0,1
22837,22837,1.0,0.75,1,0,0
10276,10276,0.5,0.25,0,1,1
4453,4453,0.5,0.75,0,0,1
3935,3935,1.0,0.75,0,1,1
20582,20582,0.5,0.5,0,0,1
5939,5939,0.0,0.0,0,1,0
5732,5732,0.0,0.5,0,0,0
3178,3178,0.0,0.5,1,0,1
20835,20835,0.5,0.5,0,1,0
5095,5095,0.5,0.25,0,1,0
2168,2168,0.0,0.75,1,1,1
19955,19955,0.5,0.5,1,0,1
704,704,0.0,0.5,1,0,1
1418,1418,0.0,0.25,1,0,1
16991,16991,0.0,0.5,0,1,0
17586,17586,1.0,0.75,1,0,0
23218,23218,1.0,0.0,0,0,0
19208,19208,1.0,0.25,1,1,1
564,564,0.0,0.0,0,1,0
955,955,0.5,0.5,1,1,0
27924,27924,1.0,0.25,1,1,0
23038,23038,1.0,0.25,1,1,0
9150,9150,0.0,1.0,1,1,1
12976,12976,0.0,0.0,0,0,0
6970,6970,0.0,0.75,0,0,1
27319,27319,0.5,0.25,0,1,0
13971,13971,1.0,0.75,1,0,0
101,101,1.0,0.0,1,1,1
4924,4924,1.0,0.75,0,1,1
4956,4956,1.0,1.0,0,0,1
9205,9205,0.5,0.25,0,1,0
8042,8042,1.0,0.5,0,0,1
22520,22520,0.0,0.5,1,0,0
3045,3045,0.0,0.5,1,0,1
17726,17726,0.0,0.25,0,1,0
25446,25446,0.5,0.0,0,0,0
1651,1651,1.0,1.0,0,0,0
751,751,0.5,1.0,0,1,1
23479,23479,0.5,0.25,0,1,0
7069,7069,0.0,0.25,1,0,0
6634,6634,0.5,1.0,0,1,0
28784,28784,0.0,0.25,0,1,1
4669,4669,0.0,0.25,0,1,0
11917,11917,0.5,0.25,0,0,0
11248,11248,1.0,0.5,0,0,0
24956,24956,0.0,0.25,1,0,1
23768,23768,0.0,0.0,1,1,1
15496,15496,0.5,0.0,0,1,0
24449,24449,0.0,0.0,1,0,0
14593,14593,0.5,0.0,0,0,1
22917,22917,1.0,1.0,1,0,1
17010,17010,1.0,1.0,0,1,1
791,791,0.5,0.75,0,0,0
17867,17867,0.5,0.5,0,0,1
25207,25207,0.0,0.25,1,0,1
21122,21122,0.5,0.75,0,0,0
15273,15273,0.5,0.0,0,1,1
3818,3818,0.0,0.25,1,0,0
1036,1036,1.0,0.25,0,1,1
12041,12041,0.5,0.75,1,0,0
18157,18157,0.5,0.0,1,1,1
10877,10877,0.5,0.5,1,0,1
6836,6836,0.0,0.5,1,1,1
19817,19817,0.5,0.25,1,0,0
9354,9354,0.5,0.25,1,0,1
22526,22526,0.5,0.25,0,1,1
26478,26478,1.0,0.25,1,1,0
29090,29090,1.0,0.0,1,1,1
11970,11970,0.5,0.75,1,1,0
10687,10687,0.0,0.75,0,1,0
12286,12286,0.0,0.25,1,1,0
2300,2300,1.0,1.0,1,1,1
18589,18589,0.5,0.75,0,1,0
18263,18263,1.0,0.0,1,0,1
20829,20829,0.5,0.5,1,1,0
10290,10290,0.0,0.5,0,1,0
4142,4142,0.5,1.0,0,1,0
23006,23006,1.0,0.5,0,1,1
4626,4626,0.5,0.0,0,1,0
6244,6244,0.0,0.5,1,0,0
1143,1143,0.5,1.0,0,0,1
17770,17770,0.0,0.75,0,1,1
3864,3864,0.5,0.75,1,1,0
26055,26055,1.0,0.5,0,0,0
14233,14233,0.5,1.0,0,0,0
25096,25096,0.0,0.5,0,0,1
7276,7276,0.0,0.0,0,0,0
11924,11924,1.0,0.75,0,0,1
18698,18698,1.0,0.25,1,0,1
5787,5787,0.0,0.0,1,0,0
28881,28881,0.5,0.0,1,1,0
2242,2242,1.0,0.5,0,0,0
5591,5591,1.0,0.25,1,0,0
19772,19772,0.5,0.0,0,0,1
1605,1605,0.5,1.0,1,1,1
3346,3346,0.0,0.0,0,1,0
2339,2339,1.0,0.5,0,0,0
20863,20863,0.5,0.25,1,1,0
5783,5783,0.0,1.0,1,1,0
12173,12173,0.5,0.0,0,1,0
16880,16880,1.0,1.0,0,1,1
2008,2008,0.5,0.5,0,1,0
27255,27255,0.5,0.25,1,1,0
19556,19556,0.5,1.0,1,0,1
16356,16356,1.0,1.0,0,0,1
11953,11953,1.0,1.0,0,1,1
16495,16495,0.5,0.0,0,0,0
20781,20781,0.5,0.25,0,1,0
26989,26989,1.0,1.0,0,0,0
374,374,0.0,0.5,1,1,1
15172,15172,1.0,0.5,0,1,1
11142,11142,0.0,1.0,1,1,1
28952,28952,0.0,0.0,0,0,1
18857,18857,1.0,0.0,1,0,1
4009,4009,1.0,0.0,0,1,1
15098,15098,0.0,0.75,1,0,0
6815,6815,0.0,0.0,1,1,0
29319,29319,0.5,1.0,1,1,1
21342,21342,0.0,0.5,1,0,1
14189,14189,0.5,0.5,0,0,1
15178,15178,1.0,1.0,1,0,1
6087,6087,0.0,0.5,0,1,0
16217,16217,0.0,0.75,1,1,0
25376,25376,0.0,0.25,0,0,1
7564,7564,0.0,1.0,1,1,0
22578,22578,1.0,0.25,1,0,1
590,590,0.0,0.5,1,0,0
8282,8282,0.0,0.5,1,1,1
9978,9978,0.5,0.5,1,1,1
14814,14814,0.5,0.0,0,0,1
15735,15735,1.0,1.0,0,0,1
1760,1760,0.5,0.25,0,1,0
17518,17518,0.5,1.0,0,0,0
25221,25221,0.0,0.0,1,0,1
15504,15504,1.0,1.0,0,1,1
26193,26193,1.0,1.0,0,1,0
25875,25875,0.0,0.5,0,0,1
13167,13167,0.0,0.5,0,1,0
25753,25753,0.0,1.0,1,0,0
5523,5523,1.0,0.75,1,1,0
18797,18797,0.0,0.5,1,1,1
17084,17084,0.5,0.75,1,0,1
25429,25429,0.5,0.25,1,0,1
5189,5189,0.5,0.25,1,1,1
27867,27867,0.0,0.75,0,1,0
22347,22347,0.0,0.75,0,1,0
10000,10000,0.5,0.0,1,0,0
5720,5720,0.5,0.25,1,0,0
13802,13802,0.0,1.0,0,0,1
169,169,0.0,0.5,0,1,1
3236,3236,1.0,0.75,0,1,0
5540,5540,1.0,0.25,0,0,1
2688,2688,1.0,0.75,0,0,0
9473,9473,0.5,1.0,1,0,1
8346,8346,1.0,0.0,0,0,0
678,678,0.5,1.0,1,0,1
16744,16744,0.5,1.0,1,1,0
10537,10537,0.5,0.75,0,1,1
29382,29382,0.5,0.5,0,0,1
22145,22145,0.0,0.0,1,1,0
22413,22413,0.0,0.5,0,1,1
11448,11448,1.0,0.75,0,1,0
15808,15808,0.5,0.75,0,0,0
25214,25214,0.5,0.5,1,1,0
16129,16129,0.0,0.0,0,1,0
26288,26288,1.0,0.75,1,0,0
9184,9184,0.0,0.75,0,1,1
1483,1483,0.5,0.75,1,1,1
21043,21043,0.5,1.0,0,1,0
23874,23874,0.0,0.75,0,1,1
28790,28790,0.5,1.0,1,1,1
1867,1867,1.0,0.25,1,1,0
12899,12899,0.0,0.75,0,0,1
24040,24040,0.0,0.25,1,0,1
7096,7096,0.0,0.75,1,0,0
18510,18510,0.5,0.0,0,0,1
1423,1423,0.0,1.0,0,0,0
23783,23783,0.0,0.75,1,1,1
12960,12960,0.5,0.0,1,0,0
1690,1690,0.5,0.5,1,0,0
28175,28175,1.0,0.75,1,0,0
13104,13104,1.0,0.5,0,1,0
29544,29544,0.0,0.0,1,0,1
13083,13083,0.5,0.75,1,1,1
20652,20652,0.0,0.25,0,1,1
25058,25058,0.5,1.0,1,0,0
22977,22977,0.5,0.75,1,0,1
28484,28484,0.5,1.0,1,0,0
7180,7180,0.0,0.0,0,1,1
6306,6306,0.0,0.5,0,0,0
928,928,0.5,0.0,0,0,0
12239,12239,0.0,0.25,0,1,1
22559,22559,0.5,0.5,1,1,1
11014,11014,0.5,0.25,1,1,0
7976,7976,0.5,0.0,0,1,0
23730,23730,0.0,0.75,0,1,0
10360,10360,0.5,0.25,1,1,1
9002,9002,0.5,0.5,0,0,1
19555,19555,0.0,0.0,0,0,1
23766,23766,1.0,0.5,1,0,0
21816,21816,0.0,0.25,1,0,1
13329,13329,1.0,1.0,0,0,1
17834,17834,0.5,0.75,1,0,0
26962,26962,0.5,0.0,0,0,1
18645,18645,0.5,0.5,1,1,0
4250,4250,0.5,0.5,0,0,1
3944,3944,0.0,0.25,1,0,1
20982,20982,0.5,0.0,0,1,1
25600,25600,1.0,0.25,1,0,0
26466,26466,0.0,0.25,0,0,0
6875,6875,1.0,0.75,1,0,1
2197,2197,0.0,0.75,1,0,0
12654,12654,0.0,1.0,1,1,1
8293,8293,0.5,0.25,1,1,1
19743,19743,1.0,0.0,0,0,1
14190,14190,0.0,0.75,1,0,1
12791,12791,0.0,0.5,0,1,0
17423,17423,0.5,0.75,1,0,1
16682,16682,0.5,1.0,0,1,0
844,844,0.5,0.5,1,1,0
2567,2567,0.5,1.0,0,1,0
22392,22392,1.0,0.5,0,1,1
13650,13650,0.0,1.0,1,1,0
24545,24545,1.0,0.75,1,1,0
6922,6922,0.5,0.5,0,0,1
10878,10878,0.0,0.5,1,0,1
4958,4958,0.0,0.5,1,0,0
20880,20880,0.5,0.5,1,0,1
25620,25620,0.5,1.0,0,1,1
10966,10966,0.0,0.0,0,0,1
7075,7075,1.0,0.25,1,0,0
10690,10690,0.0,0.0,1,0,0
4446,4446,0.5,1.0,1,0,0
25675,25675,1.0,0.75,0,1,1
22708,22708,0.5,0.5,1,0,1
11225,11225,0.5,0.25,0,1,0
23200,23200,0.0,0.25,1,0,0
4997,4997,0.0,0.5,0,1,1
20475,20475,1.0,1.0,1,0,0
9381,9381,0.5,1.0,1,0,0
24961,24961,1.0,0.25,1,0,0
25245,25245,1.0,0.75,1,1,1
16549,16549,0.0,0.75,0,1,1
23630,23630,1.0,0.75,1,1,0
29644,29644,0.5,0.25,0,0,1
13107,13107,0.5,0.0,0,0,0
27955,27955,0.0,1.0,1,1,0
27107,27107,0.5,0.0,1,1,0
25,25,1.0,0.25,0,0,0
14777,14777,0.0,0.75,1,0,0
20633,20633,0.5,0.5,0,0,0
26428,26428,0.0,1.0,0,1,0
18448,18448,1.0,0.25,1,1,0
4662,4662,1.0,0.25,0,1,1
9925,9925,1.0,0.5,0,1,0
12896,12896,1.0,0.5,0,0,0
27632,27632,0.5,0.25,1,1,0
16845,16845,0.5,0.25,0,0,0
13765,13765,1.0,0.75,1,0,0
18129,18129,1.0,0.75,1,0,1
24039,24039,0.5,1.0,0,0,0
25575,25575,1.0,0.75,1,0,0
3667,3667,0.5,0.5,0,1,0
634,634,0.0,0.25,1,0,1
7457,7457,0.0,1.0,1,0,0
12519,12519,0.0,0.75,1,0,0
4486,4486,1.0,0.25,0,1,0
18968,18968,0.0,1.0,0,1,1
26509,26509,0.5,0.5,0,1,1
22935,22935,1.0,0.5,0,1,0
11682,11682,1.0,0.75,1,1,1
29094,29094,0.5,0.5,1,0,0
1155,1155,0.5,0.0,0,1,0
25906,25906,0.5,0.0,1,1,1
18954,18954,0.0,0.25,0,1,0
23250,23250,0.0,0.25,1,1,0
17110,17110,1.0,1.0,1,0,0
4882,4882,0.0,0.5,1,1,1
16430,16430,0.5,0.5,0,1,1
3295,3295,0.0,0.75,1,1,1
18916,18916,1.0,0.0,0,1,0
1497,1497,1.0,0.75,1,1,0
10807,10807,0.5,0.75,0,1,1
5292,5292,0.0,0.5,0,1,1
29120,29120,0.0,0.75,0,1,1
23643,23643,1.0,1.0,1,1,1
19201,19201,0.5,1.0,1,1,0
9545,9545,1.0,1.0,0,1,0
24175,24175,0.5,0.25,1,1,0
6937,6937,0.5,0.25,1,0,1
28425,28425,0.0,1.0,0,0,0
29952,29952,1.0,0.25,0,1,1
2466,2466,1.0,0.5,0,1,1
20092,20092,0.5,0.5,0,0,0
1439,1439,1.0,1.0,1,0,1
20776,20776,0.0,0.75,1,1,1
7452,7452,0.0,1.0,0,1,0
25956,25956,0.5,0.0,1,0,0
1322,1322,0.5,1.0,1,0,0
2119,2119,1.0,0.75,0,1,1
14992,14992,0.0,0.25,1,0,1
28505,28505,0.0,0.5,0,1,0
3554,3554,0.0,0.5,0,0,0
9659,9659,1.0,0.0,0,1,0
13469,13469,0.0,0.75,1,1,0
23000,23000,1.0,0.0,1,1,1
6128,6128,0.5,0.75,1,0,1
27802,27802,0.5,1.0,0,0,1
8090,8090,0.0,0.25,1,0,1
9985,9985,0.5,1.0,1,0,1
20997,20997,0.5,0.5,1,0,1
24921,24921,1.0,0.5,0,0,1
24537,24537,0.5,0.25,0,1,1
21576,21576,1.0,1.0,1,1,0
20570,20570,0.5,1.0,1,1,0
2015,2015,0.0,0.5,1,1,0
1249,1249,0.0,0.25,0,0,1
2341,2341,0.0,0.0,1,0,0
21155,21155,1.0,0.75,0,1,0
8514,8514,0.5,0.25,1,1,1
1395,1395,1.0,0.75,0,1,0
22887,22887,0.0,0.0,1,1,0
22151,22151,0.5,0.25,1,1,0
10950,10950,1.0,1.0,1,0,1
799,799,0.0,0.25,0,0,1
28847,28847,1.0,0.5,0,0,0
18313,18313,0.5,0.5,0,1,0
9884,9884,1.0,0.25,1,1,1
23241,23241,0.5,0.5,0,0,1
24891,24891,0.0,0.75,0,1,0
20131,20131,0.0,1.0,1,1,0
29592,29592,1.0,0.25,0,0,1
6239,6239,0.0,0.75,1,1,1
13511,13511,1.0,0.25,1,1,0
13807,13807,0.0,0.5,1,1,1
774,774,0.0,0.75,1,1,0
2720,2720,0.5,0.5,1,0,0
15886,15886,1.0,0.5,0,1,0
20106,20106,0.0,0.25,0,0,0
1561,1561,0.5,0.75,0,0,1
10319,10319,1.0,0.75,0,0,1
26750,26750,1.0,0.5,0,0,1
27274,27274,1.0,1.0,0,1,1
3775,3775,0.5,0.5,1,1,0
7704,7704,1.0,0.5,0,1,1
14106,14106,0.0,1.0,0,0,1
11674,11674,1.0,0.5,1,0,0
6832,6832,0.5,0.25,1,1,1
21686,21686,0.0,0.0,0,1,1
19844,19844,0.5,0.25,0,0,1
13136,13136,1.0,0.0,1,1,1
27208,27208,1.0,0.0,1,1,1
13616,13616,0.5,0.0,1,1,1
2237,2237,1.0,0.0,0,0,1
17355,17355,0.5,0.75,0,1,1
8878,8878,0.5,0.5,1,0,0
7354,7354,1.0,0.0,1,1,0
1568,1568,1.0,0.75,1,1,0
15385,15385,0.5,0.0,0,0,0
4790,4790,0.5,1.0,1,1,0
29180,29180,0.0,0.75,1,1,0
94,94,1.0,1.0,1,1,1
25431,25431,1.0,0.0,0,1,1
25010,25010,1.0,0.0,1,0,0
17701,17701,0.0,0.0,0,1,0
24658,24658,1.0,0.75,0,0,0
2509,2509,0.0,1.0,1,1,1
13583,13583,1.0,1.0,0,1,1
14544,14544,0.0,1.0,0,0,1
9933,9933,1.0,0.25,0,1,1
18647,18647,0.5,0.0,0,1,0
13212,13212,0.5,1.0,0,1,0
6335,6335,0.0,0.5,0,1,1
20712,20712,0.0,0.75,0,0,0
759,759,0.0,0.25,0,0,1
23675,23675,0.5,0.75,0,0,1
21120,21120,1.0,0.5,0,1,1
9212,9212,0.0,0.75,0,0,0
18429,18429,1.0,0.25,1,1,1
2441,2441,0.0,0.25,0,1,0
27611,27611,0.5,0.75,0,0,0
24294,24294,0.0,0.75,0,0,1
22672,22672,0.0,0.25,0,1,0
4241,4241,0.0,0.75,0,1,1
7546,7546,1.0,0.5,1,0,0
12681,12681,0.0,0.0,1,0,1
16233,16233,0.0,0.0,0,0,1
24820,24820,1.0,0.25,0,1,1
17336,17336,1.0,1.0,1,1,1
11997,11997,0.5,0.0,0,0,0
2772,2772,0.0,0.25,1,0,1
22491,22491,1.0,0.75,0,0,0
12027,12027,0.0,1.0,0,1,1
3585,3585,0.5,0.25,0,0,0
28557,28557,1.0,1.0,1,1,0
28321,28321,1.0,0.5,1,1,0
8150,8150,0.0,0.5,0,0,0
17766,17766,1.0,0.0,1,1,0
27745,27745,0.5,0.5,1,1,1
9618,9618,1.0,1.0,0,1,0
27885,27885,1.0,0.25,1,0,1
9997,9997,0.5,0.75,1,1,1
16184,16184,1.0,0.0,1,1,1
6569,6569,0.0,0.25,1,0,1
19801,19801,0.5,0.75,0,1,0
5239,5239,0.0,1.0,0,1,0
22573,22573,0.5,0.0,0,0,0
14794,14794,1.0,0.5,0,0,0
12656,12656,0.5,0.75,0,1,1
27240,27240,0.5,0.25,0,1,0
7093,7093,0.5,0.0,1,1,1
25570,25570,1.0,0.0,0,1,0
718,718,1.0,1.0,1,1,1
9411,9411,0.5,0.0,0,1,1
10056,10056,0.0,0.0,0,1,1
15320,15320,1.0,0.75,1,0,0
25267,25267,0.5,0.0,1,1,0
29842,29842,0.0,0.5,1,0,0
4636,4636,0.0,0.25,0,0,0
25916,25916,1.0,0.0,0,1,0
21920,21920,1.0,0.5,1,1,0
23321,23321,1.0,0.5,1,1,0
26856,26856,0.5,0.75,1,0,1
6663,6663,0.5,0.25,0,1,1
6115,6115,1.0,0.5,0,1,0
8269,8269,0.0,0.75,0,0,0
26183,26183,0.5,0.25,1,1,1
25277,25277,0.5,0.75,0,0,1
12948,12948,0.5,0.0,0,0,0
100,100,0.5,0.5,0,1,0
21383,21383,1.0,0.25,1,0,0
18727,18727,1.0,0.0,1,0,1
27817,27817,0.5,0.0,0,0,1
8080,8080,0.5,0.0,0,1,1
17599,17599,0.5,1.0,0,1,0
13711,13711,0.5,1.0,0,0,0
4189,4189,0.5,1.0,1,1,1
17893,17893,1.0,1.0,1,1,0
2221,2221,1.0,0.5,1,1,0
13553,13553,0.0,0.0,0,0,1
11709,11709,0.5,0.75,0,0,0
26180,26180,0.5,0.5,1,1,1
8048,8048,0.0,0.0,0,0,1
9149,9149,1.0,0.0,1,0,1
16896,16896,0.0,1.0,0,1,0
4144,4144,0.0,1.0,0,0,0
2613,2613,1.0,0.0,1,0,1
48,48,1.0,0.25,1,0,0
5475,5475,0.0,0.5,0,1,1
2637,2637,0.0,1.0,1,1,0
27282,27282,0.0,1.0,1,0,1
20909,20909,0.0,0.25,0,0,1
13009,13009,1.0,0.0,0,0,0
26838,26838,0.0,0.75,0,1,0
10767,10767,1.0,0.5,0,0,0
17762,17762,0.5,1.0,0,1,0
28304,28304,0.0,1.0,1,0,1
20195,20195,0.0,0.75,1,1,0
10146,10146,1.0,1.0,0,1,1
28183,28183,1.0,1.0,0,0,1
6492,6492,0.0,0.25,0,1,1
14566,14566,1.0,0.25,1,1,1
4687,4687,1.0,0.0,0,0,0
22468,22468,0.0,0.5,1,0,1
13425,13425,1.0,0.75,0,1,0
2945,2945,0.0,1.0,1,1,1
16315,16315,1.0,1.0,1,0,1
12513,12513,0.0,0.0,1,1,0
14433,14433,0.5,0.25,1,0,0
19653,19653,0.0,0.25,0,1,0
24279,24279,1.0,1.0,1,0,0
21207,21207,0.0,0.75,1,0,0
25102,25102,0.5,1.0,0,1,1
26636,26636,0.0,0.75,1,1,0
13960,13960,0.0,0.5,1,1,1
7506,7506,0.0,1.0,0,1,1
26479,26479,0.0,0.5,0,1,1
